GAME_PK,GAME_DATE,SEASON,GAME_TYPE,HOME_TEAM,AWAY_TEAM,HOME_WIN,HOME_ELO_WIN_PROB,HOME_PARK_RUN_FACTOR,DIFF_ELO,DIFF_SEASON_WIN_PCT,DIFF_SEASON_RUN_DIFF_PER_GAME,DIFF_SEASON_AVG_RUNS_FOR,DIFF_SEASON_AVG_RUNS_AGAINST,DIFF_SEASON_HOME_WIN_PCT,DIFF_SEASON_AWAY_WIN_PCT,DIFF_SEASON_HOME_RUN_DIFF_PER_GAME,DIFF_SEASON_AWAY_RUN_DIFF_PER_GAME,DIFF_ROLLING_WIN_PCT_5,DIFF_ROLLING_RUN_DIFF_5,DIFF_ROLLING_RUNS_FOR_5,DIFF_ROLLING_RUNS_AGAINST_5,DIFF_ROLLING_WIN_PCT_10,DIFF_ROLLING_RUN_DIFF_10,DIFF_ROLLING_RUNS_FOR_10,DIFF_ROLLING_RUNS_AGAINST_10,DIFF_ROLLING_WIN_PCT_20,DIFF_ROLLING_RUN_DIFF_20,DIFF_ROLLING_RUNS_FOR_20,DIFF_ROLLING_RUNS_AGAINST_20,DIFF_DAYS_REST,DIFF_GAMES_LAST_3_DAYS,DIFF_GAMES_LAST_5_DAYS,DIFF_RUNS_ALLOWED_LAST_3_DAYS,DIFF_BULLPEN_FATIGUE_PROXY,DIFF_PROJECTED_LINEUP_STRENGTH,DIFF_PITCHER_TEAM_WIN_PCT,DIFF_PITCHER_RUNS_ALLOWED_PER_START,DIFF_PITCHER_RUN_SUPPORT_PER_START,DIFF_PITCHER_STARTS,DIFF_PITCHER_DAYS_REST
718047,2023-05-24,2023,R,Minnesota Twins,San Francisco Giants,1,0.4676736749076775,0.99,-46.49400777381993,0.010204081632653073,1.0875850340136055,0.1968537414965983,-0.8907312925170063,0.0064102564102564985,0.030909090909090886,1.3846153846153846,0.7818181818181817,-0.6000000000000001,-1.7999999999999998,-0.5999999999999996,1.1999999999999997,-0.29999999999999993,1.2,2.0000000000000004,0.7999999999999998,-0.25,0.25,0.4500000000000002,0.19999999999999973,0.0,0.0,0.0,3.0,0.1200000000000001,0.6285841836734694,0.11111111111111105,-0.7777777777777777,2.5555555555555562,0.0,0.0
718048,2023-05-24,2023,R,Cleveland Guardians,Chicago White Sox,0,0.5762830684480257,0.96,29.424016541943274,0.03749999999999998,0.4125000000000001,-0.6191666666666662,-1.0316666666666672,-0.04521739130434782,0.12,0.03652173913043488,0.7600000000000001,-0.6000000000000001,-2.0,0.5999999999999996,2.6,-0.29999999999999993,-2.4,0.10000000000000009,2.4999999999999996,-0.15000000000000002,-1.25,-1.25,0.0,0.0,1.0,0.0,4.0,0.6099999999999999,-0.7436249999999993,0.2222222222222222,-1.0,-0.3333333333333339,0.0,0.0
718052,2023-05-24,2023,R,Washington Nationals,San Diego Padres,1,0.43620894244264413,1.0,-68.56944743935128,-0.029761904761904767,-0.36522108843537415,0.14413265306122458,0.5093537414965983,-0.037037037037037035,-0.021645021645021634,-1.5185185185185186,1.0627705627705626,0.0,-0.8,0.7999999999999998,1.6,0.10000000000000003,0.09999999999999998,1.3999999999999995,1.2999999999999998,0.09999999999999998,-0.3,0.8499999999999996,1.1499999999999995,0.0,0.0,0.0,7.0,0.28,0.29485969387755073,0.09999999999999998,1.5,2.25,6.0,-1.0
718024,2023-05-25,2023,R,Chicago Cubs,New York Mets,0,0.4905847925448704,1.02,-30.543129667295716,-0.031862745098039214,1.0147058823529411,0.6360294117647056,-0.3786764705882346,-0.029761904761904767,-0.05833333333333335,1.3333333333333333,0.6666666666666666,0.0,2.0,0.7999999999999998,-1.2000000000000002,-0.3,-1.7999999999999998,-0.5999999999999996,1.1999999999999993,-0.10000000000000003,0.19999999999999996,0.3999999999999999,0.20000000000000018,0.0,0.0,0.0,-7.0,-0.28,-0.1637867647058826,0.0,-2.5999999999999996,0.6500000000000004,-4.0,-1.0
718025,2023-05-25,2023,R,Seattle Mariners,Oakland Athletics,1,0.771612462647702,0.95,187.49073274459852,0.3141256502601041,4.261704681872749,0.9815926370548222,-3.2801120448179275,0.32,0.3076923076923077,4.32,4.189102564102564,0.8,7.2,4.4,-2.8,0.4,4.1,2.5999999999999996,-1.5,0.39999999999999997,4.55,1.75,-2.8,0.0,0.0,0.0,-15.0,-0.6000000000000001,1.6517166866746704,0.2222222222222222,-2.333333333333333,1.0,0.0,0.0
718026,2023-05-25,2023,R,Atlanta Braves,Philadelphia Phillies,1,0.6379027650059692,1.01,74.37171043836452,0.14285714285714285,1.7551020408163265,0.8367346938775508,-0.9183673469387754,-0.06333333333333335,0.3483333333333334,-0.9450000000000001,4.465,-0.19999999999999996,-3.6,-1.8000000000000003,1.7999999999999998,0.2,1.5,1.2999999999999998,-0.20000000000000018,0.15000000000000002,2.0,0.8499999999999996,-1.1499999999999995,0.0,0.0,0.0,4.0,0.16000000000000014,0.8715306122448978,0.16666666666666663,-0.4333333333333327,-2.0,-7.0,2.0
718028,2023-05-25,2023,R,Milwaukee Brewers,San Francisco Giants,0,0.5469247447983998,1.0,8.702891633671243,0.061224489795918324,0.3673469387755102,-0.1020408163265305,-0.46938775510204156,0.04807692307692313,0.08869565217391301,1.1762820512820513,-0.4052173913043478,0.0,-0.2,1.2000000000000002,1.4,-0.19999999999999996,-2.5,-0.2999999999999998,2.2,-0.14999999999999997,-1.45,-0.20000000000000018,1.25,0.0,0.0,0.0,1.0,0.040000000000000036,-0.5909183673469385,0.0,0.0,0.0,0.0,0.0
718029,2023-05-25,2023,R,New York Yankees,Baltimore Orioles,0,0.5338995592437049,1.03,-0.40798051306569505,-0.06482593037214879,-0.3089235694277711,-0.5170068027210881,-0.20808323329331735,-0.045031055900621175,-0.08862876254180607,0.2282608695652174,-0.8444816053511706,0.0,-0.7999999999999998,-1.0,-0.20000000000000018,0.09999999999999998,0.29999999999999993,-0.10000000000000053,-0.40000000000000036,0.09999999999999998,0.6000000000000001,1.0,0.40000000000000036,0.0,0.0,0.0,2.0,0.08000000000000007,-0.18765306122448955,-0.19999999999999996,1.1,0.10000000000000053,0.0,0.0
718030,2023-05-25,2023,R,Cincinnati Reds,St. Louis Cardinals,0,0.43095327651520654,1.06,-72.28709603277662,-0.0028011204481793173,-1.0304121648659463,-0.709483793517407,0.3209283713485398,0.09544159544159542,-0.12181818181818183,-1.4729344729344729,-0.5836363636363636,-0.19999999999999996,-0.4,-1.2000000000000002,-0.7999999999999998,-0.3,-3.4,-2.5,0.9000000000000004,-0.14999999999999997,-2.55,-2.25,0.2999999999999998,0.0,0.0,0.0,-5.0,-0.19999999999999973,-1.3742677070828329,-0.26666666666666666,1.3666666666666671,-1.5333333333333332,-4.0,0.0
718031,2023-05-25,2023,R,Detroit Tigers,Chicago White Sox,1,0.5486923186398327,0.97,9.942462001695048,0.05632040050062581,-0.08176887776387154,-0.516896120150188,-0.43512724238631684,0.020000000000000018,0.09829059829059827,0.13000000000000012,-0.264957264957265,-0.4,-3.0,0.20000000000000018,3.1999999999999997,-0.19999999999999996,-2.9000000000000004,-0.2999999999999998,2.5999999999999996,0.04999999999999993,-0.75,-0.09999999999999964,0.6499999999999999,0.0,0.0,0.0,8.0,0.31999999999999984,-0.8576032540675844,-0.3,3.033333333333333,-0.8333333333333335,-7.0,0.0
718032,2023-05-25,2023,R,Tampa Bay Rays,Toronto Blue Jays,1,0.5854417317280046,0.97,35.959238122942224,0.1858823529411765,1.776470588235294,1.14078431372549,-0.635686274509804,0.23051948051948046,0.10093167701863348,1.6493506493506493,1.8291925465838512,0.39999999999999997,-3.6,-1.7999999999999998,1.8000000000000007,0.39999999999999997,-0.6000000000000001,0.2999999999999998,0.9000000000000004,0.15000000000000002,-0.5,-0.05000000000000071,0.4500000000000002,0.0,0.0,0.0,13.0,0.52,0.43835294117647017,0.475,-2.0250000000000004,1.7249999999999996,-2.0,0.0
718033,2023-05-25,2023,R,Colorado Rockies,Miami Marlins,1,0.4868987471411937,1.18,-33.10576721732764,-0.08000000000000002,-0.040000000000000036,0.7800000000000002,0.8200000000000003,-0.08000000000000007,-0.08000000000000002,-0.15999999999999992,0.07999999999999996,0.0,-5.0,-0.5999999999999996,4.3999999999999995,-0.09999999999999998,-2.7,0.40000000000000036,3.1,0.10000000000000003,0.5,1.0,0.5,0.0,0.0,0.0,5.0,0.20000000000000018,-0.12900000000000045,-0.35,1.3499999999999996,-0.3500000000000001,2.0,0.0
718035,2023-05-25,2023,R,Washington Nationals,San Diego Padres,0,0.4554505144384598,1.0,-55.03846205797481,-0.00897959183673469,-0.27714285714285714,0.18163265306122423,0.4587755102040809,-0.015873015873015872,0.0,-1.396825396825397,1.1363636363636362,0.19999999999999996,0.2,1.2000000000000002,1.0,0.10000000000000003,0.19999999999999998,1.5,1.3000000000000003,0.15000000000000002,-0.04999999999999999,1.1500000000000004,1.2000000000000002,0.0,0.0,0.0,1.0,0.040000000000000036,0.3467346938775506,0.3888888888888889,-0.833333333333333,1.1944444444444446,-5.0,0.0
718009,2023-05-26,2023,R,Oakland Athletics,Houston Astros,0,0.2085967464261458,0.96,-255.63612044694082,-0.3791208791208791,-4.3139717425431705,-0.8277080062794351,3.486263736263736,-0.36000000000000004,-0.3981481481481482,-4.12,-4.50462962962963,-0.6,-4.2,-2.0,2.2,-0.7000000000000001,-4.2,-2.1999999999999997,1.9999999999999996,-0.39999999999999997,-3.5500000000000003,-0.6999999999999997,2.8500000000000005,-1.0,1.0,1.0,2.0,0.73,-1.5424686028257457,-0.6666666666666666,6.4,-0.7111111111111108,-4.0,-1.0
718010,2023-05-26,2023,R,Arizona Diamondbacks,Boston Red Sox,0,0.5336319881712204,1.03,-0.5947597506412876,0.05999999999999994,0.15999999999999998,-0.10000000000000053,-0.2599999999999998,0.0064102564102564985,0.11858974358974356,0.29166666666666663,0.09615384615384615,0.6000000000000001,4.6,3.8000000000000003,-0.8000000000000003,0.29999999999999993,1.6,1.2999999999999998,-0.3000000000000007,0.15000000000000002,0.8999999999999999,0.75,-0.15000000000000036,0.0,0.0,0.0,-2.0,-0.08000000000000007,0.47000000000000064,0.08333333333333337,-0.08333333333333304,-0.5555555555555554,-5.0,0.0
718012,2023-05-26,2023,R,Seattle Mariners,Pittsburgh Pirates,0,0.6505771962065862,0.95,83.97903691147212,0.009795918367346945,0.41469387755102044,0.17346938775510168,-0.24122448979591882,0.058461538461538454,-0.04166666666666663,1.7646153846153845,-1.0,0.6000000000000001,5.0,2.0,-3.0,0.19999999999999996,0.4,1.0999999999999996,0.6999999999999997,0.35,3.1,2.0,-1.0999999999999996,-1.0,1.0,1.0,-4.0,0.4900000000000002,0.3230612244897957,-0.14444444444444438,-0.11111111111111116,1.0,-1.0,-1.0
718013,2023-05-26,2023,R,Minnesota Twins,Toronto Blue Jays,0,0.4511183231666035,0.99,-58.07530632192538,0.010196078431372602,0.5666666666666667,-0.1843137254901963,-0.7509803921568627,0.009090909090909038,-0.008275862068965523,0.5636363636363636,0.496551724137931,0.2,-0.19999999999999996,-2.8,-2.5999999999999996,0.2,1.7,0.7000000000000002,-1.0,0.04999999999999999,0.5,-0.20000000000000018,-0.7000000000000002,1.0,-1.0,-1.0,-9.0,-1.01,0.3620588235294111,0.19999999999999996,-0.7000000000000002,3.1,-5.0,1.0
718014,2023-05-26,2023,R,Kansas City Royals,Washington Nationals,0,0.4740206397891605,1.01,-42.06858014244153,-0.13725490196078433,-0.9803921568627452,-0.25490196078431415,0.7254901960784315,-0.14456233421750664,-0.13454545454545452,-0.18965517241379315,-2.041818181818182,-0.39999999999999997,-2.2,-2.0,0.20000000000000018,-0.10000000000000003,-1.9000000000000001,-2.1,-0.20000000000000018,-0.10000000000000003,-0.65,-0.34999999999999964,0.2999999999999998,1.0,-1.0,0.0,-11.0,-0.8899999999999999,-0.809705882352941,-0.5,1.7999999999999998,-0.49999999999999956,0.0,0.0
718015,2023-05-26,2023,R,Los Angeles Angels,Miami Marlins,0,0.5885165992911423,0.98,38.16255854102428,0.058823529411764774,1.2941176470588234,1.274509803921569,-0.019607843137254832,0.039999999999999925,0.07692307692307693,1.24,1.3461538461538463,0.6000000000000001,0.9999999999999999,-1.7999999999999998,-2.8000000000000003,0.19999999999999996,0.09999999999999998,-0.2999999999999998,-0.3999999999999999,0.10000000000000003,-0.35000000000000003,0.5500000000000007,0.8999999999999995,1.0,-1.0,-1.0,-11.0,-1.0899999999999999,0.5485294117647062,-0.32499999999999996,2.325,0.5,-2.0,2.0
718016,2023-05-26,2023,R,Colorado Rockies,New York Mets,0,0.4581880802284976,1.18,-53.121907354751784,-0.06862745098039214,-0.7303921568627451,0.1625188536953246,0.8929110105580698,-0.0714285714285714,-0.09161290322580645,-0.8205128205128205,-0.6064516129032258,0.0,-3.5999999999999996,0.20000000000000018,3.8000000000000003,-0.09999999999999998,-1.8,0.0,1.7999999999999998,0.050000000000000044,0.44999999999999996,1.0,0.5499999999999998,0.0,0.0,0.0,8.0,0.3200000000000003,-0.28686651583710443,0.0357142857142857,2.8571428571428568,3.6071428571428568,-3.0,0.0
718017,2023-05-26,2023,R,Milwaukee Brewers,San Francisco Giants,0,0.5281433549422833,1.0,-4.423302241490546,0.040000000000000036,0.15999999999999998,-0.20000000000000018,-0.35999999999999943,0.023076923076923106,0.0633333333333333,0.9446153846153846,-0.6316666666666666,-0.20000000000000007,-1.6,-0.6000000000000001,1.0,-0.4,-3.9000000000000004,-1.6,2.3,-0.14999999999999997,-1.5499999999999998,-0.2999999999999998,1.2499999999999996,0.0,0.0,0.0,-5.0,-0.19999999999999973,-1.1100000000000003,-0.24444444444444446,1.5111111111111106,-2.0888888888888895,4.0,0.0
718018,2023-05-26,2023,R,Tampa Bay Rays,Los Angeles Dodgers,1,0.5086230850334147,0.97,-18.007472637778164,0.10369532428355965,1.094268476621418,0.4909502262443439,-0.6033182503770735,0.11925287356321834,0.04669887278582929,-0.27298850574712663,2.2657004830917877,0.19999999999999996,-2.8,-1.0,1.7999999999999998,0.09999999999999998,-0.6,-0.9000000000000004,-0.3000000000000007,-0.09999999999999998,-0.9,-0.34999999999999964,0.5499999999999998,-1.0,1.0,1.0,21.0,1.49,-0.034072398190044595,-0.0444444444444444,-1.688888888888889,-2.333333333333333,-4.0,-1.0
718019,2023-05-26,2023,R,Atlanta Braves,Philadelphia Phillies,0,0.6493762707715698,1.01,83.06204407822133,0.15999999999999998,1.8399999999999999,0.8799999999999999,-0.9600000000000009,-0.044871794871794934,0.3621794871794872,-0.8173076923076923,4.509615384615385,0.19999999999999996,0.19999999999999996,0.6000000000000005,0.40000000000000036,0.3,1.7999999999999998,1.0999999999999996,-0.7000000000000002,0.15000000000000002,1.55,0.9000000000000004,-0.6499999999999995,0.0,0.0,0.0,-1.0,-0.040000000000000036,0.9209999999999994,-0.35,-0.40000000000000036,-1.5999999999999996,-6.0,0.0
718020,2023-05-26,2023,R,Baltimore Orioles,Texas Rangers,0,0.6235880696858285,0.97,63.69376717164323,0.0273469387755102,-1.3857142857142857,-1.1865306122448986,0.19918367346938837,-0.01449275362318836,0.06666666666666665,-1.8949275362318838,-0.9377777777777778,0.0,-2.0,-1.2000000000000002,0.8000000000000003,0.0,-0.7999999999999998,-1.0,-0.20000000000000018,0.0,-0.7999999999999998,-1.3499999999999996,-0.5500000000000003,-1.0,1.0,0.0,10.0,0.8500000000000001,-0.8439387755102041,0.2222222222222222,1.7777777777777777,1.8888888888888893,0.0,0.0
718021,2023-05-26,2023,R,Detroit Tigers,Chicago White Sox,0,0.5640804014935145,0.97,20.773846354338957,0.07532051282051283,0.12179487179487192,-0.4054487179487185,-0.5272435897435903,0.043809523809523854,0.1111111111111111,0.41333333333333344,-0.11111111111111116,0.0,0.4,1.8000000000000003,1.4000000000000004,-0.09999999999999998,-1.5,0.5,2.0,0.04999999999999993,-0.8,-0.09999999999999964,0.6999999999999997,0.0,0.0,0.0,1.0,0.040000000000000036,-0.40745192307692335,0.14444444444444443,-1.0222222222222221,0.33333333333333304,-1.0,0.0
718022,2023-05-26,2023,R,Cleveland Guardians,St. Louis Cardinals,1,0.5103350414055831,0.96,-16.81745463939933,-0.013736263736263743,-1.065149136577708,-1.6087127158555727,-0.5435635792778646,-0.0064102564102563875,-0.021538461538461562,-2.019230769230769,-0.1292307692307692,-0.39999999999999997,-1.5999999999999999,-3.5999999999999996,-2.0000000000000004,-0.3,-2.2,-2.4,-0.20000000000000018,-0.30000000000000004,-3.0,-3.5000000000000004,-0.5,1.0,-1.0,0.0,-6.0,-0.6900000000000004,-1.5239207221350077,-0.7,3.8,-0.2999999999999998,9.0,-2.0
718023,2023-05-26,2023,R,New York Yankees,San Diego Padres,0,0.6298893077121692,1.03,68.37304180940987,0.11692307692307685,0.6192307692307693,0.5961538461538458,-0.023076923076922995,0.14176245210727967,0.08695652173913038,0.5440613026819923,0.6956521739130435,0.0,-1.2000000000000002,-0.6000000000000005,0.6000000000000005,0.29999999999999993,1.0,0.8000000000000003,-0.19999999999999973,0.30000000000000004,0.9999999999999999,2.1000000000000005,1.1,0.0,0.0,0.0,2.0,0.08000000000000007,0.5882692307692308,0.09999999999999998,-1.0,-1.0,-5.0,-1.0
718027,2023-05-26,2023,R,Chicago Cubs,Cincinnati Reds,0,0.5956944458895848,1.02,43.325537362472915,0.02897959183673471,1.1677551020408163,0.3946938775510205,-0.7730612244897959,0.020000000000000018,0.05681818181818182,1.3142857142857143,1.0303030303030303,0.0,-2.6,-1.3999999999999995,1.1999999999999993,0.0,-1.2999999999999998,-0.39999999999999947,0.9000000000000004,-0.050000000000000044,-0.19999999999999996,-0.34999999999999964,-0.15000000000000036,0.0,0.0,-1.0,1.0,-0.1599999999999997,-0.14238775510204071,0.39999999999999997,-1.2000000000000002,2.3,0.0,0.0
717991,2023-05-27,2023,R,Arizona Diamondbacks,Boston Red Sox,0,0.5152471236592062,1.03,-13.401927466750521,0.039215686274509776,-0.0392156862745098,-0.1960784313725492,-0.15686274509803866,-0.01692307692307682,0.09692307692307689,0.06000000000000005,-0.11384615384615385,0.39999999999999997,2.8000000000000003,2.8,0.0,0.09999999999999998,-0.30000000000000004,0.7000000000000002,1.0,0.09999999999999998,0.2,0.25,0.04999999999999982,0.0,0.0,0.0,4.0,0.16000000000000014,-0.043235294117646816,0.6666666666666667,0.16666666666666696,4.333333333333334,-1.0,0.0
717996,2023-05-27,2023,R,Cleveland Guardians,St. Louis Cardinals,0,0.5272219975674655,0.96,-5.065495633133196,0.006037735849056591,-1.0052830188679245,-1.5588679245283021,-0.5535849056603777,0.01692307692307693,-0.0044444444444444176,-1.9292307692307693,-0.10074074074074074,0.0,0.0,-1.6,-1.6,-0.3,-2.2,-2.4999999999999996,-0.3000000000000007,-0.25,-2.85,-3.3499999999999996,-0.5,0.0,-1.0,-1.0,-6.0,-0.8900000000000001,-1.516490566037736,-0.19999999999999996,-0.7999999999999998,-3.3,-5.0,0.0
717997,2023-05-27,2023,R,Atlanta Braves,Philadelphia Phillies,0,0.6286860369800782,1.01,67.47701357970345,0.13725490196078427,1.7254901960784315,0.8235294117647065,-0.9019607843137258,-0.06481481481481488,0.337962962962963,-0.8842592592592593,4.3657407407407405,0.0,-0.5999999999999999,0.0,0.5999999999999996,0.09999999999999998,-0.10000000000000009,0.0,0.09999999999999964,0.04999999999999999,0.35,0.15000000000000036,-0.1999999999999993,0.0,0.0,0.0,-3.0,-0.1200000000000001,0.35058823529411764,0.05555555555555558,-0.9444444444444446,1.9222222222222225,-1.0,0.0
717998,2023-05-27,2023,R,Los Angeles Angels,Miami Marlins,0,0.5686952729584592,0.98,24.038160158037044,0.038461538461538436,1.1153846153846154,1.1730769230769234,0.057692307692308376,0.01692307692307682,0.05555555555555558,1.08,1.1652421652421654,0.4,-0.20000000000000018,-2.0,-1.8000000000000003,0.09999999999999998,-1.0,-1.1,-0.09999999999999964,0.0,-1.1,-0.04999999999999982,1.0499999999999998,0.0,-1.0,-1.0,-2.0,-0.73,0.16288461538461618,0.30000000000000004,-2.2,1.0,0.0,1.0
717999,2023-05-27,2023,R,Milwaukee Brewers,San Francisco Giants,0,0.5099304015308274,1.0,-17.098742760105324,0.019607843137254943,-0.39215686274509803,-0.47058823529411775,-0.07843137254901933,0.0,0.03999999999999998,0.38461538461538464,-1.2,-0.4,-7.199999999999999,-3.1999999999999997,4.0,-0.4,-4.699999999999999,-2.4999999999999996,2.2,-0.14999999999999997,-2.7,-1.0,1.7000000000000002,0.0,0.0,0.0,12.0,0.4800000000000004,-1.5267647058823521,0.2,1.2000000000000002,2.1000000000000005,0.0,-2.0
718000,2023-05-27,2023,R,Kansas City Royals,Washington Nationals,0,0.45772629219256084,1.01,-53.44507549738137,-0.15384615384615385,-1.0384615384615383,-0.2884615384615383,0.75,-0.1545338441890166,-0.1582608695652174,-0.20817369093231175,-2.0991304347826087,-0.39999999999999997,-1.5999999999999999,-1.5999999999999996,0.0,-0.10000000000000003,-1.3,-1.9000000000000004,-0.5999999999999996,-0.15000000000000002,-0.8,-0.8999999999999995,-0.09999999999999964,0.0,-1.0,0.0,-3.0,-0.5700000000000003,-0.6748076923076924,0.09999999999999998,3.3000000000000003,1.2999999999999998,0.0,-1.0
718001,2023-05-27,2023,R,Baltimore Orioles,Texas Rangers,0,0.6031611255262416,0.97,48.72765349918336,0.007058823529411784,-1.7537254901960784,-1.361568627450981,0.3921568627450984,-0.04166666666666663,0.05128205128205121,-2.333333333333333,-1.2393162393162394,-0.20000000000000007,-5.0,-2.1999999999999993,2.8,0.0,-1.6,-1.3999999999999995,0.20000000000000018,-0.09999999999999998,-2.1999999999999997,-2.1499999999999995,0.050000000000000266,0.0,1.0,0.0,15.0,1.05,-1.1427058823529421,0.14444444444444438,0.05555555555555536,-2.6111111111111107,1.0,0.0
718002,2023-05-27,2023,R,Tampa Bay Rays,Los Angeles Dodgers,0,0.5255731630905794,0.97,-6.214426678580139,0.1208272859216255,1.3026124818577647,0.5957910014513788,-0.7068214804063864,0.125,0.06521739130434778,-0.15000000000000036,2.472049689440994,0.4,-0.20000000000000007,0.39999999999999947,0.5999999999999996,0.19999999999999996,0.39999999999999997,-0.20000000000000018,-0.5999999999999996,-0.04999999999999993,-0.15000000000000002,0.20000000000000018,0.35000000000000053,0.0,1.0,1.0,-4.0,0.48999999999999977,0.318105950653119,-0.09999999999999998,0.8000000000000003,-0.7999999999999998,-10.0,-1.0
718003,2023-05-27,2023,R,Oakland Athletics,Houston Astros,0,0.2038791790877394,0.96,-260.6424423611684,-0.3913207547169811,-4.348301886792453,-0.8694339622641514,3.478867924528302,-0.36769230769230776,-0.4148148148148148,-4.103076923076923,-4.58962962962963,-0.6,-4.8,-1.9999999999999998,2.8,-0.7000000000000001,-4.4,-2.3000000000000003,2.0999999999999996,-0.5,-4.1499999999999995,-1.4500000000000002,2.7,0.0,1.0,1.0,8.0,0.97,-1.616245283018868,0.0,0.9000000000000004,1.0000000000000004,-10.0,-1.0
718004,2023-05-27,2023,R,Seattle Mariners,Pittsburgh Pirates,1,0.6298787627648387,0.95,68.36518420251423,-0.010196078431372602,0.20862745098039215,0.06941176470588228,-0.1392156862745093,0.03851851851851851,-0.06000000000000005,1.5466666666666666,-1.1416666666666668,0.4,3.0,1.2000000000000002,-1.8000000000000003,0.0,-1.7000000000000002,-0.39999999999999947,1.2999999999999998,0.25000000000000006,2.35,1.5499999999999998,-0.8000000000000003,0.0,1.0,1.0,5.0,0.8500000000000001,-0.3687647058823522,-0.0714285714285714,0.2999999999999998,-0.5428571428571436,3.0,-2.0
718005,2023-05-27,2023,R,Detroit Tigers,Chicago White Sox,1,0.5448313755149277,0.97,7.235916718494764,0.05429341547939931,-0.23257604928763964,-0.5687331536388136,-0.33615710435117396,0.020000000000000018,0.08730158730158727,0.03454545454545466,-0.46825396825396826,0.0,-2.2,0.20000000000000018,2.4000000000000004,-0.19999999999999996,-3.0,-0.10000000000000053,2.9000000000000004,0.0,-1.7,-0.5999999999999996,1.1,0.0,0.0,0.0,8.0,0.3200000000000003,-0.8709299191374655,0.0714285714285714,-1.2571428571428576,-0.11428571428571477,7.0,0.0
718006,2023-05-27,2023,R,New York Yankees,San Diego Padres,1,0.6093830283884716,1.03,53.25569842431764,0.09544950055493895,0.4535701072881983,0.5086940436551979,0.05512393636699997,0.12222222222222223,0.06521739130434778,0.3888888888888889,0.5144927536231884,-0.4,-3.8,-2.4,1.3999999999999995,0.09999999999999998,-0.5,-0.3000000000000007,0.20000000000000018,0.25,0.6,1.75,1.15,0.0,0.0,0.0,5.0,0.20000000000000018,0.08391231964483925,0.2222222222222222,-2.0,-0.8888888888888893,-8.0,0.0
718007,2023-05-27,2023,R,Chicago Cubs,Cincinnati Reds,0,0.5757275480485082,1.02,29.02887066112271,0.008627450980392137,0.7882352941176471,0.2086274509803916,-0.5796078431372544,0.0,0.02717391304347827,0.945054945054945,0.6014492753623188,-0.19999999999999996,-5.0,-3.6,1.4,-0.10000000000000003,-1.9,-0.8000000000000003,1.0999999999999996,-0.10000000000000003,-1.3499999999999999,-0.7999999999999998,0.5499999999999998,0.0,0.0,-1.0,16.0,0.43999999999999995,-0.40611764705882347,-1.0,3.7142857142857144,-1.3571428571428572,5.0,2.0
718008,2023-05-27,2023,R,Minnesota Twins,Toronto Blue Jays,1,0.4357380016816402,0.99,-68.90214607792404,-0.009426847662141857,0.4777526395173454,-0.22058823529411775,-0.6983408748114637,-0.013986013986014068,-0.026666666666666672,0.4405594405594405,0.43333333333333335,-0.2,-2.8,-3.8,-1.0,0.0,-0.3,-0.7999999999999998,-0.5,0.0,0.09999999999999998,-0.25,-0.3500000000000001,0.0,-1.0,-1.0,-10.0,-1.05,-0.27926470588235297,-0.09999999999999998,1.0,0.09999999999999964,0.0,1.0
718011,2023-05-27,2023,R,Colorado Rockies,New York Mets,1,0.44252018998033604,1.18,-64.1184212802359,-0.08635703918722787,-0.8305515239477503,0.10195936139332407,0.932510885341074,-0.08994708994708994,-0.10875000000000001,-0.8888888888888891,-0.70625,0.0,-2.5999999999999996,-0.5999999999999996,1.9999999999999996,-0.29999999999999993,-3.2,-0.9000000000000004,2.3,0.0,0.04999999999999999,0.4500000000000002,0.40000000000000036,0.0,0.0,1.0,14.0,0.7599999999999993,-0.7291182873730042,0.0,0.0,0.75,-2.0,-1.0
717980,2023-05-28,2023,R,Oakland Athletics,Houston Astros,0,0.19934544702461054,0.96,-265.53554265927414,-0.4030501089324619,-4.381263616557734,-0.910675381263617,3.4705882352941178,-0.3748148148148149,-0.43019943019943024,-4.087407407407407,-4.668091168091168,-0.6,-3.8,-2.5999999999999996,1.1999999999999997,-0.8,-4.9,-2.9000000000000004,2.0000000000000004,-0.6,-4.6,-1.7499999999999996,2.8499999999999996,0.0,1.0,1.0,9.0,1.01,-1.8248039215686283,-0.30000000000000004,2.4000000000000004,-1.7999999999999998,0.0,-2.0
717981,2023-05-28,2023,R,Arizona Diamondbacks,Boston Red Sox,1,0.49745586915780526,1.03,-25.767858434571508,0.019230769230769273,-0.07692307692307693,-0.21153846153846168,-0.13461538461538503,-0.038461538461538436,0.07692307692307687,0.0,-0.15384615384615385,0.0,0.0,1.0,1.0,-0.09999999999999998,-1.7000000000000002,0.1999999999999993,1.9000000000000004,0.050000000000000044,0.25,0.4500000000000002,0.1999999999999993,0.0,0.0,0.0,6.0,0.23999999999999977,-0.4051923076923085,0.0444444444444444,-2.033333333333333,-1.3666666666666671,1.0,1.0
